Unnamed: 0,alignment,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,full_path,collimator_type,beam_type,beam_state
1188,1536855400_TCP.C6L7.B1_Align,1,1.007296875,3.7162355681296915,2.715,-3.8591849576682455,0.09518839926659026,3.8975635160312776,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855400_TCP.C6L7.B1_Align,TCP,PROTON,I
1189,1536868295_TCTPV.4R5.B2_Align,0,16.877326530612244,2.6051608914041875,27.15,-2.3925935641523743,71.02728456293471,29.54259356415238,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536868295_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
1190,1536855155_TCP.C6R7.B2_Align,1,0.6573157894736843,3.8211870219151254,1.9909999999999999,-1.9544317435666907,0.04462982739196878,2.6011695215927624,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855155_TCP.C6R7.B2_Align,TCP,PROTON,I
1191,1536856705_TCTPV.4R5.B2_Align,0,1.6289999999999998,3.451483575305795,3.439,0.1730933175253119,123.93598475918509,3.265906682317444,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856705_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
1192,1536865341_TCTPH.4R2.B2_Align,0,1.2642727272727272,3.048200718265436,2.5340000000000003,-2.024078022764378,0.04137593652412107,3.0199062522079734,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865341_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1193,1536857460_TCSG.A6L7.B1_Align,0,16.29,4.4565741073231235,22.625,9879.289913041184,2.101104928815636e-06,-9869.098755353702,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857460_TCSG.A6L7.B1_Align,TCSG,PROTON,I
1194,1536856554_TCTPV.4R2.B2_Align,1,0.2019619565217392,6.633090668126187,0.7240000000000001,0.20113812155765926,21.61568059994908,0.5228618784646495,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856554_TCTPV.4R2.B2_Align,TCTPV,PROTON,I
1195,1536856554_TCTPV.4R2.B2_Align,0,0.2019619565217392,3.905866619104137,0.7240000000000001,0.20113812155765926,21.61568059994908,0.5228618784646495,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856554_TCTPV.4R2.B2_Align,TCTPV,PROTON,I
1196,1536856498_TCP.D6R7.B2_Align,1,0.4275,2.8140095771532594,0.905,0.15637142480584684,31.454972975902873,0.7486285751942043,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856498_TCP.D6R7.B2_Align,TCP,PROTON,I
1197,1536857100_TCP.D6R7.B2_Align,1,-6.070837837837838,1.2816281247669354,9.955,-17.197226813125113,0.03859626843299501,18.673472459655873,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857100_TCP.D6R7.B2_Align,TCP,PROTON,I
1198,1536854907_TCP.C6R7.B2_Align,1,0.5316874999999999,4.30778012582941,1.629,0.07919851024882563,34.718133046502125,1.5498012680350357,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536854907_TCP.C6R7.B2_Align,TCP,PROTON,I
1199,1536857762_TCSG.E5L7.B2_Align,1,8.544708333333332,2.1930319389100728,16.833,0.3584510721881775,19.66931963408979,16.474549019377537,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857762_TCSG.E5L7.B2_Align,TCSG,PROTON,I
1200,1536855939_TCLA.6R3.B1_Align,1,2.789677966101696,4.341966685570279,4.706,1.0516451129325621,1.4899853082484025,3.7497847080591833,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855939_TCLA.6R3.B1_Align,TCLA,PROTON,I
1201,1536864918_TCTPH.4R2.B2_Align,0,-4.988864130434784,3.5184945432548056,4.3439999999999985,-18.246881269853056,0.014027461109261627,16.231717496296014,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864918_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1202,1536862226_TCTPH.4R2.B2_Align,1,39.1958620689655,26.467091378592464,58.282,33.45762183721248,41.82554009967628,24.82437817086173,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862226_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1203,1536862226_TCTPH.4R2.B2_Align,0,39.1958620689655,2.717253211622523,58.282,33.45762183721248,41.82554009967628,24.82437817086173,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862226_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1204,1536865165_TCTPH.4R2.B2_Align,0,110.38988888888888,2.891436109898992,200.005,142.6352399006417,85.06885021142605,57.369760099358324,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865165_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1205,1536860330_TCTPH.4R2.B2_Align,1,4.999588235294119,23.209871183345264,8.145000000000001,1.1301349606952666,295.13676075398564,7.014865039306068,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860330_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1206,1536860330_TCTPH.4R2.B2_Align,0,4.999588235294119,2.8565995302578786,8.145000000000001,1.1301349606952666,295.13676075398564,7.014865039306068,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860330_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1207,1536864658_TCP.C6R7.B2_Align,0,2.6788000000000007,3.8402691044552797,7.421,-0.5239474079200157,373.5594025188224,7.944947407920037,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864658_TCP.C6R7.B2_Align,TCP,PROTON,I
1208,1536853767_TCLA.B6R7.B1_Align,0,1.0031052631578947,5.4558472826113915,1.9909999999999999,0.17605834435220372,31.58691973648336,1.814941655647768,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536853767_TCLA.B6R7.B1_Align,TCLA,PROTON,I
1209,1536856090_TCSP.A4R6.B1_Align,0,4.4888,4.337755562515089,5.43,1.274366279069144,28.073615200791807,4.155633720930231,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856090_TCSP.A4R6.B1_Align,TCSP,PROTON,I
1210,1536867622_TCP.D6R7.B2_Align,0,0.24618181818181814,3.092624386772395,0.905,-0.012662607358123565,26.30217001562261,0.9176626513417998,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867622_TCP.D6R7.B2_Align,TCP,PROTON,I
1211,1536855257_TCTPH.4R2.B2_Align,1,0.519867924528302,3.300765920637432,0.905,-1.8296272628560477,0.0742518702834896,1.5361917450745632,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855257_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1212,1536855257_TCTPH.4R2.B2_Align,0,0.519867924528302,6.427348943088193,0.905,-1.8296272628560477,0.0742518702834896,1.5361917450745632,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855257_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1213,1536855749_TCSG.6L7.B2_Align,1,1.6652,3.2132488768237355,4.706,1.0639706225513146,18.812767066169503,3.642029091806963,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855749_TCSG.6L7.B2_Align,TCSG,PROTON,I
1214,1536860643_TCTPH.4R2.B2_Align,1,524.3067222222222,23.18374374864794,628.794,517.5879104227456,1.2083095057613409,105.33363889369095,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860643_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1215,1536860643_TCTPH.4R2.B2_Align,0,524.3067222222222,2.0553581986028977,628.794,517.5879104227456,1.2083095057613409,105.33363889369095,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860643_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1216,1536856750_TCTPV.4R8.B2_Align,1,1.5577804878048784,1.3231524845683738,5.8420000000000005,-9.749264983408935,35.219592358737565,15.591264983408973,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856750_TCTPV.4R8.B2_Align,TCTPV,PROTON,I
1217,1536866579_TCTPH.4R2.B2_Align,0,1.5353749999999993,5.277741815049617,4.1629999999999985,0.4115379444976517,146.3801830431804,3.75146205554964,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536866579_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1218,1536855634_TCP.C6L7.B1_Align,0,4.186462962962963,4.460436785920106,6.516,3.730777165027492,1.0221136154322072,2.8785982332260653,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855634_TCP.C6L7.B1_Align,TCP,PROTON,I
1219,1536866574_TCTPH.4R2.B2_Align,0,2.1345263157894743,5.312578394691188,2.715,0.34228057558738245,76.30058483986448,2.372719424461604,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536866574_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1220,1536857644_TCSG.A4L7.B2_Align,0,11.09034375,2.2759440587293764,18.462,5.404228521362201,11.251089819661203,13.05778579798924,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857644_TCSG.A4L7.B2_Align,TCSG,PROTON,I
1221,1536860109_TCP.C6R7.B2_Align,0,66.97978378378377,1.5265666017438375,106.24700000000001,14.499392688240766,215.90344148359958,91.74760728265193,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860109_TCP.C6R7.B2_Align,TCP,PROTON,I
1222,1536857781_TCP.B6R7.B2_Align,0,18.618318181818182,1.7261022394819974,28.055000000000003,-30.701954847562494,151.46192209650118,58.75695488242561,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857781_TCP.B6R7.B2_Align,TCP,PROTON,I
1223,1536864618_TCTPH.4R2.B2_Align,1,0.52495,5.164522931234821,0.905,-1.3040338675825172,0.06911081921483729,1.2889631611794299,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864618_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1224,1536864618_TCTPH.4R2.B2_Align,0,0.52495,4.824866279770812,0.905,-1.3040338675825172,0.06911081921483729,1.2889631611794299,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864618_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1225,1536855826_TCTPH.4L1.B1_Align,1,3.446939393939394,5.009439833202175,7.421,0.7652195144675202,1.4439157401680265,6.735146124632351,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855826_TCTPH.4L1.B1_Align,TCTPH,PROTON,I
1226,1536862202_TCP.C6R7.B2_Align,0,179.2977380952381,1.0590555886369828,233.49,147.2133337653199,177.6687965747956,86.27666623468009,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862202_TCP.C6R7.B2_Align,TCP,PROTON,I
1227,1536866636_TCTPH.4R2.B2_Align,0,4.100897435897435,4.938085163586028,6.516,2.0530942147171936,187.8298634601667,4.462905785282928,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536866636_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1228,1536857695_TCSG.D5L7.B2_Align,0,5.562081081081081,1.8631093173394693,10.86,4.284171428615365,176.8344844776169,6.575828571449812,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857695_TCSG.D5L7.B2_Align,TCSG,PROTON,I
1229,1536865523_TCTPH.4R2.B2_Align,1,89.19679999999998,0.8970419255428759,122.899,-71.16469633264386,59.651806862850535,194.0636975378281,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865523_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1230,1536856021_TCLA.B5R3.B1_Align,1,,5.366525514588749,2.172,0.471135593221236,23.966831458736486,1.7008644067795464,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856021_TCLA.B5R3.B1_Align,TCLA,PROTON,I
1231,1536857318_TCP.B6L7.B1_Align,1,1.2453157894736837,2.113497211513054,6.516,-11.644459044187773,0.03887531735892224,11.244306980082905,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857318_TCP.B6L7.B1_Align,TCP,PROTON,I
1232,1536856654_TCP.D6R7.B2_Align,1,-0.5252303370786513,2.3125029198511378,1.4480000000000002,-1.8378748951841841,0.023629898164925885,2.340230086567353,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856654_TCP.D6R7.B2_Align,TCP,PROTON,I
1233,1536864810_TCTPH.4R2.B2_Align,1,32.30284375000001,1.5502277938102855,43.078,1.4542414816321854,144.99191267559567,41.623758556462285,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864810_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1234,1536865021_TCP.C6R7.B2_Align,0,66.72150847457627,2.552228536141508,77.28699999999998,48.63838132412161,59.39610049791091,28.648618674240907,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865021_TCP.C6R7.B2_Align,TCP,PROTON,I
1235,1536853747_TCP.C6L7.B1_Align,0,0.5849655172413795,5.557656530001398,1.629,0.2284391871610372,39.84288270032365,1.4005608128397278,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536853747_TCP.C6L7.B1_Align,TCP,PROTON,I
1236,1536855080_TCP.C6R7.B2_Align,0,0.14710326086956527,4.622634487185713,1.4480000000000002,0.14054143639955627,40.32718789094443,1.307458563600452,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855080_TCP.C6R7.B2_Align,TCP,PROTON,I
1237,1536855766_TCP.C6L7.B1_Align,0,0.3921666666666668,4.3364032495890745,1.9909999999999999,-4.097843407435437,0.02016501220344953,4.401180571851314,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855766_TCP.C6L7.B1_Align,TCP,PROTON,I
1238,1536857713_TCSG.D5R7.B1_Align,1,2.705181818181818,2.494845199018581,3.439,-4.88772131593175,27.396153709646033,8.326721318541006,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857713_TCSG.D5R7.B1_Align,TCSG,PROTON,I
1239,1536857713_TCSG.D5R7.B1_Align,0,2.705181818181818,2.690980827872243,3.439,-4.88772131593175,27.396153709646033,8.326721318541006,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857713_TCSG.D5R7.B1_Align,TCSG,PROTON,I
1240,1536855957_TCP.C6R7.B2_Align,0,1.6581935483870964,3.3536760005072823,3.439,-3.5668539379292437,0.046455331258830924,4.197027811217552,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855957_TCP.C6R7.B2_Align,TCP,PROTON,I
1241,1536855163_TCSG.6R7.B1_Align,1,0.6765438596491231,4.696524688592794,1.9909999999999999,0.09538332917272417,45.354849871696004,1.8956166696457917,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855163_TCSG.6R7.B1_Align,TCSG,PROTON,I
1242,1536855163_TCSG.6R7.B1_Align,0,0.6765438596491231,4.332036131335592,1.9909999999999999,0.09538332917272417,45.354849871696004,1.8956166696457917,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855163_TCSG.6R7.B1_Align,TCSG,PROTON,I
1243,1536865227_TCTPH.4R2.B2_Align,0,1.0820833333333333,3.048200718265436,1.81,-2.2888932828615363,0.09210261799274992,2.3232799436430063,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865227_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1244,1536862258_TCTPH.4R2.B2_Align,0,64.05343181818182,1.8027929947430288,92.491,18.919263157894825,152.37521611870667,73.57173684210527,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862258_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1245,1536865361_TCTPH.4R2.B2_Align,0,4.181469387755102,3.6404225720969303,6.697,3.732343755152663,100.74774147556884,2.9646562448473373,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536865361_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1246,1536856267_TCP.D6L7.B1_Align,0,0.5325199999999999,3.2830111733682807,1.136,0.4427477404283273,1.3561231864307026,0.6933632823949741,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856267_TCP.D6L7.B1_Align,TCP,PROTON,I
1247,1536855451_TCP.C6R7.B2_Align,0,-1.2228449197860964,3.9356795169537806,1.81,-5.306828364664419,0.011468544771089623,5.3743607153887005,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855451_TCP.C6R7.B2_Align,TCP,PROTON,I
1248,1536862364_TCP.C6R7.B2_Align,1,37.136941176470586,2.4806707293971946,64.61699999999999,5.337601480403403,72.30059003059323,59.27939860214335,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862364_TCP.C6R7.B2_Align,TCP,PROTON,I
1249,1536862364_TCP.C6R7.B2_Align,0,37.136941176470586,0.7919064251537199,64.61699999999999,5.337601480403403,72.30059003059323,59.27939860214335,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862364_TCP.C6R7.B2_Align,TCP,PROTON,I
1250,1536855369_TCTPH.4L2.B1_Align,0,1.3322068965517238,6.01986070001499,5.249,0.2908918906762377,214.0155128746933,4.958108109325226,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855369_TCTPH.4L2.B1_Align,TCTPH,PROTON,I
1251,1536864821_TCP.C6R7.B2_Align,1,12.500553191489365,2.5903927011679233,24.978,1.3881306051761573,39.44155178792344,23.589869394823843,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864821_TCP.C6R7.B2_Align,TCP,PROTON,I
1252,1536860653_TCTPH.4R2.B2_Align,0,1198.102413793103,2.003103329146892,1339.2199999999998,1047.4125109695672,117.2982880817884,291.8074835604928,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860653_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1253,1536855817_TCSG.A5L3.B2_Align,1,0.9397714285714284,5.57050908664038,2.172,0.8316407825448172,19.58971100016359,1.3403591581561132,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855817_TCSG.A5L3.B2_Align,TCSG,PROTON,I
1254,1536859811_TCTPH.4R2.B2_Align,1,119.52516000000001,11.931528515932126,183.172,63.531049941782825,212.74979949291856,119.64094996372772,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859811_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1255,1536859811_TCTPH.4R2.B2_Align,0,119.52516000000001,2.795635513587016,183.172,63.531049941782825,212.74979949291856,119.64094996372772,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536859811_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1256,1536867000_TCTPH.4R2.B2_Align,1,47.84835555555554,2.3601782703516148,57.377,14.842565813023935,0.010885881340005257,8.12113803778621,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867000_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1257,1536856866_TCLA.A5L3.B2_Align,1,0.930147058823529,3.7749451778717167,3.439,-3.0124031234544173,0.06337787963396284,4.204445219769194,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856866_TCLA.A5L3.B2_Align,TCLA,PROTON,I
1258,1536860320_TCTPH.4R2.B2_Align,0,-0.6311923076923076,2.9262726895324613,0.905,-3.076932503950769,0.01398887878751915,2.757598120398388,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860320_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1259,1536855300_TCSG.5L3.B1_Align,0,0.523,6.098893867033223,1.267,0.09473837771075252,19.35621930634246,1.1722616222892606,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855300_TCSG.5L3.B1_Align,TCSG,PROTON,I
1260,1536856648_TCP.D6R7.B2_Align,0,0.4611636363636362,3.464110799597908,1.086,-2.9952420288239705,0.1064556025849886,2.49885509877087,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536856648_TCP.D6R7.B2_Align,TCP,PROTON,I
1261,1536857339_TCSG.A4R7.B2_Align,1,1.4884489795918363,2.379459041707895,2.172,-5.1235547100571015,23.51748786321053,7.295554710057107,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857339_TCSG.A4R7.B2_Align,TCSG,PROTON,I
1262,1536857339_TCSG.A4R7.B2_Align,0,1.4884489795918363,2.868212790815463,2.172,-5.1235547100571015,23.51748786321053,7.295554710057107,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857339_TCSG.A4R7.B2_Align,TCSG,PROTON,I
1263,1536855364_TCTPH.4L2.B1_Align,1,1.5774687500000002,2.8657420697676157,2.353,-5.120111689194848,0.23424038715166695,5.724596360986202,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855364_TCTPH.4L2.B1_Align,TCTPH,PROTON,I
1264,1536860630_TCTPH.4R2.B2_Align,1,118.65897872340427,21.48546047357997,200.367,-157.4381402418491,76.74410021129462,357.8051402418485,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860630_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1265,1536860630_TCTPH.4R2.B2_Align,0,118.65897872340427,2.072776486709376,200.367,-157.4381402418491,76.74410021129462,357.8051402418485,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536860630_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1266,1536855282_TCSG.5L3.B1_Align,1,1.0017,5.8612746254604975,1.4480000000000002,0.6627245416559061,31.7423531836521,0.7852754506399859,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855282_TCSG.5L3.B1_Align,TCSG,PROTON,I
1267,1536855282_TCSG.5L3.B1_Align,0,1.0017,6.5899736329501835,1.4480000000000002,0.6627245416559061,31.7423531836521,0.7852754506399859,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855282_TCSG.5L3.B1_Align,TCSG,PROTON,I
1268,1536857263_TCSG.B5L7.B2_Align,1,7.2875892857142865,3.532920060971632,14.48,-4.801735486504723,31.40753439621044,19.281735496284586,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536857263_TCSG.B5L7.B2_Align,TCSG,PROTON,I
1269,1536862278_TCP.C6R7.B2_Align,0,51.32721212121211,0.9350220441574042,119.09799999999998,45.46745108163669,232.69516211739125,73.63054891836326,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862278_TCP.C6R7.B2_Align,TCP,PROTON,I
1270,1536862174_TCTPH.4R2.B2_Align,0,97.11942857142857,3.6839682966484144,212.132,183.1973799128166,0.22688614920918745,16.342806684271597,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862174_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1271,1536855187_TCSG.6R7.B1_Align,1,2.4681818181818174,4.236432575404662,5.611000000000001,2.4276294106732177,2.3641346749597667,3.1845114309398945,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855187_TCSG.6R7.B1_Align,TCSG,PROTON,I
1272,1536868346_TCTPV.4R5.B2_Align,1,14.606125,1.2292955204448073,27.693,-0.27682371845742026,67.78154612528921,27.96982371845736,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536868346_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
1273,1536868484_TCTPV.4R5.B2_Align,1,56.95258620689656,2.803739399184916,83.26,5651.985072561424,4.802820124034018e-06,-5632.187251126661,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536868484_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
1274,1536862161_TCP.C6R7.B2_Align,0,118.70175675675678,1.1353839193495578,149.50600000000003,64.40884975971059,59.851900367914716,85.09715024568949,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536862161_TCP.C6R7.B2_Align,TCP,PROTON,I
1275,1536864800_TCTPH.4R2.B2_Align,1,3.6803333333333335,1.6373192429413257,6.154,-2.725364266015702,25.350784933665146,8.879364257045555,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864800_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1276,1536855426_TCSG.4R3.B1_Align,0,0.7439999999999999,3.955697851690982,1.629,0.5221194043706927,32.315861810470665,1.1068805956282373,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536855426_TCSG.4R3.B1_Align,TCSG,PROTON,I
1277,1536864753_TCTPH.4R2.B2_Align,0,1.253,4.406827324086758,1.81,-5.353378492993328,0.05794206402472491,4.02630734669605,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536864753_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
1278,1536867359_TCP.D6R7.B2_Align,1,0.29394444444444434,2.507533286572212,0.905,0.34161888278189645,1.1896150026087589,0.6028652112868822,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD3/1536867359_TCP.D6R7.B2_Align,TCP,PROTON,I
